cum_time,loss,std_training_time_above,std_training_time_below,std_loss_above,std_loss_below
1.2922003746032715,-6.717479186367458,0.2676997630072497,0.07368185983973952,0.0815276371878862,0.04455063587263316
1.7498998165130615,-6.745662328333225,0.24946077202249545,0.07480157897148927,0.08418866127593225,0.04657817452706188
2.2553014278411867,-6.767050214526888,0.1951371244442655,0.11642748316595485,0.07747524998195217,0.04222603573417366
2.7868226289749147,-6.786103711884678,0.2023698075147064,0.13461090791211883,0.08097603572454763,0.044094618661908655
3.319980335235596,-6.797008413164114,0.20471786045296728,0.1401616917246809,0.07937751480292458,0.04407180796524624
3.8609879493713377,-6.805942099351799,0.19784891162791807,0.13722944310259502,0.07402738440124453,0.042563954429937524
4.3950505495071415,-6.809958449517149,0.2025337423048772,0.14279528275345263,0.07443981193719992,0.040837026650232956
4.937267065048218,-6.813295152612805,0.20043761931973894,0.13792708976977702,0.06710462864375445,0.04833896868997779
5.471037220954895,-6.8157062963288,0.2069101460170426,0.14116065876553321,0.07333929039214235,0.042960261530031366
6.011669540405274,-6.811562114006293,0.2048961632818726,0.1382917895756961,0.06784551309280547,0.046876627072545494
6.5528959274292,-6.817201845724344,0.21376424312242265,0.1477213925182164,0.07027322811293672,0.04237773045626886
7.093734407424927,-6.8180950892143,0.2045586285442478,0.14321779385817332,0.07289692845174033,0.04262035361126176
7.627689290046692,-6.821426295110223,0.1946898761835497,0.13760416302348627,0.06215489921343473,0.04752280977862606
8.165241861343384,-6.818863014681794,0.20181672789700814,0.1408701018324317,0.06416458948932437,0.048837249288507925
8.705807495117188,-6.818444030157897,0.21500772965575657,0.14704794069848837,0.06236381334699926,0.04728977450031821
9.24004693031311,-6.817653410184863,0.23257919280402536,0.1479068790675781,0.07173529609649236,0.044114170889155584
9.779756784439087,-6.820860992350004,0.23231824510563115,0.1464527317212187,0.07537934131035545,0.04393185151260023
10.316703915596008,-6.822113195769964,0.2262807694532946,0.14376775611732917,0.062018769304921825,0.04649416642415213
10.852258467674256,-6.821977791936186,0.22367899575766778,0.13591829255574261,0.0642326509280095,0.03936927288441978
11.387299633026123,-6.819824171750992,0.2187951709541851,0.14001675686193535,0.07683011430100534,0.04407546733328867
